"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","region","turn_p1_placements","turn_p2_placements","cumulative_p1_placements","cumulative_p2_placements","p1_controlled_supply","p2_controlled_supply","p1_secured_supply","p2_secured_supply","p1_advantage_objective","p2_advantage_objective","p1_secured_objective","p2_secured_objective","p1_objective_pieces","p2_objective_pieces","p1_unsecured_presence","p2_unsecured_presence","local_lead","supply_points","objectives","total_points","regional_capacity_share"
"7x7-p96","7x7-p96-uct-0500","500","1","19","0.296875","1","HM","1","0","4","7","1","2","0","0","1","2","0","0","1","3","4","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","19","0.296875","1","HH","1","0","3","3","2","3","0","0","1","0","0","0","1","0","3","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","20","0.312500","2","LL","0","0","5","3","1","1","0","0","2","0","0","0","2","0","5","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","20","0.312500","2","LM","0","0","1","3","1","2","0","0","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","20","0.312500","2","LH","0","1","1","5","0","2","0","0","0","1","0","0","0","1","1","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","20","0.312500","2","ML","0","0","6","5","1","0","0","0","0","2","1","0","3","3","3","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","20","0.312500","2","MM","0","1","3","3","1","1","0","0","1","1","0","0","1","1","3","3","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","20","0.312500","2","MH","0","0","4","0","2","0","0","0","2","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","20","0.312500","2","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","20","0.312500","2","HM","0","0","4","7","1","2","0","0","1","2","0","0","1","3","4","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","20","0.312500","2","HH","0","1","3","4","2","3","0","0","1","1","0","0","1","1","3","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","21","0.328125","1","LL","0","0","5","3","1","1","0","0","2","0","0","0","2","0","5","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","21","0.328125","1","LM","1","0","2","3","1","1","0","0","0","1","0","0","0","1","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","21","0.328125","1","LH","0","0","1","5","0","2","0","0","0","1","0","0","0","1","1","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","21","0.328125","1","ML","0","0","6","5","1","0","0","0","0","2","1","0","3","3","3","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","21","0.328125","1","MM","0","0","3","3","1","1","0","0","1","1","0","0","1","1","3","3","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","21","0.328125","1","MH","2","0","6","0","2","0","0","0","4","0","0","0","4","0","6","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","21","0.328125","1","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","21","0.328125","1","HM","0","0","4","7","1","2","0","0","1","2","0","0","1","3","4","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","21","0.328125","1","HH","0","0","3","4","2","3","0","0","1","1","0","0","1","1","3","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","22","0.343750","2","LL","0","0","5","3","1","1","0","0","2","0","0","0","2","0","5","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","22","0.343750","2","LM","0","0","2","3","1","1","0","0","0","1","0","0","0","1","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","22","0.343750","2","LH","0","0","1","5","0","2","0","0","0","1","0","0","0","1","1","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","22","0.343750","2","ML","0","0","6","5","1","0","0","0","0","2","1","0","3","3","3","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","22","0.343750","2","MM","0","0","3","3","1","1","0","0","1","1","0","0","1","1","3","3","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","22","0.343750","2","MH","0","0","6","0","2","0","0","0","4","0","0","0","4","0","6","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","22","0.343750","2","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","22","0.343750","2","HM","0","0","4","7","1","2","0","0","1","2","0","0","1","3","4","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","22","0.343750","2","HH","0","3","3","7","2","4","0","0","1","2","0","0","1","3","3","7","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","23","0.359375","1","LL","1","0","6","3","1","0","0","0","2","0","0","0","2","0","6","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","23","0.359375","1","LM","0","0","2","3","1","1","0","0","0","1","0","0","0","1","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","23","0.359375","1","LH","0","0","1","5","0","2","0","0","0","1","0","0","0","1","1","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","23","0.359375","1","ML","1","0","7","5","2","0","0","0","0","2","1","0","3","3","4","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","23","0.359375","1","MM","0","0","3","3","1","1","0","0","1","1","0","0","1","1","3","3","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","23","0.359375","1","MH","0","0","6","0","2","0","0","0","4","0","0","0","4","0","6","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","23","0.359375","1","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","23","0.359375","1","HM","0","0","4","7","1","2","0","0","1","2","0","0","1","3","4","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","23","0.359375","1","HH","1","0","4","7","2","4","0","0","1","2","0","0","1","3","4","7","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","24","0.375000","2","LL","0","0","6","3","1","0","0","0","2","0","0","0","2","0","6","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","24","0.375000","2","LM","0","0","2","3","1","1","0","0","0","1","0","0","0","1","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","24","0.375000","2","LH","0","1","1","6","0","2","0","0","0","1","0","0","0","2","1","6","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","24","0.375000","2","ML","0","0","7","5","2","0","0","0","0","2","1","0","3","3","4","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","24","0.375000","2","MM","0","0","3","3","1","1","0","0","1","1","0","0","1","1","3","3","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","24","0.375000","2","MH","0","0","6","0","2","0","0","0","4","0","0","0","4","0","6","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","24","0.375000","2","HL","0","1","3","1","2","1","0","0","0","0","0","0","0","0","3","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","24","0.375000","2","HM","0","0","4","7","1","2","0","0","1","2","0","0","1","3","4","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","24","0.375000","2","HH","0","1","4","8","2","4","0","0","1","1","0","1","1","4","4","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","25","0.390625","1","LL","0","0","6","3","1","0","0","0","2","0","0","0","2","0","6","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","25","0.390625","1","LM","0","0","2","3","1","1","0","0","0","1","0","0","0","1","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","25","0.390625","1","LH","0","0","1","6","0","2","0","0","0","1","0","0","0","2","1","6","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","25","0.390625","1","ML","0","0","7","5","2","0","0","0","0","2","1","0","3","3","4","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","25","0.390625","1","MM","0","0","3","3","1","1","0","0","1","1","0","0","1","1","3","3","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","25","0.390625","1","MH","0","0","6","0","2","0","0","0","4","0","0","0","4","0","6","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","25","0.390625","1","HL","0","0","3","1","2","1","0","0","0","0","0","0","0","0","3","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","25","0.390625","1","HM","1","0","5","7","1","2","0","0","2","2","0","0","2","3","5","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","25","0.390625","1","HH","2","0","6","8","3","3","0","0","1","1","0","1","1","4","6","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","26","0.406250","2","LL","0","0","6","3","1","0","0","0","2","0","0","0","2","0","6","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","26","0.406250","2","LM","0","1","2","4","1","1","0","0","0","1","0","0","0","2","2","4","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","26","0.406250","2","LH","0","0","1","6","0","2","0","0","0","1","0","0","0","2","1","6","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","26","0.406250","2","ML","0","0","7","5","2","0","0","0","0","2","1","0","3","3","4","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","26","0.406250","2","MM","0","1","3","4","1","1","0","0","1","2","0","0","1","2","3","4","-1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","26","0.406250","2","MH","0","1","6","1","2","1","0","0","4","0","0","0","4","0","6","1","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","26","0.406250","2","HL","0","0","3","1","2","1","0","0","0","0","0","0","0","0","3","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","26","0.406250","2","HM","0","0","5","7","1","2","0","0","2","2","0","0","2","3","5","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","26","0.406250","2","HH","0","0","6","8","3","3","0","0","1","1","0","1","1","4","6","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","27","0.421875","1","LL","0","0","6","3","1","0","0","0","2","0","0","0","2","0","6","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","27","0.421875","1","LM","0","0","2","4","1","1","0","0","0","1","0","0","0","2","2","4","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","27","0.421875","1","LH","0","0","1","6","0","2","0","0","0","1","0","0","0","2","1","6","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","27","0.421875","1","ML","1","0","8","5","2","0","0","0","1","2","1","0","4","3","5","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","27","0.421875","1","MM","0","0","3","4","1","1","0","0","1","2","0","0","1","2","3","4","-1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","27","0.421875","1","MH","0","0","6","1","2","1","0","0","4","0","0","0","4","0","6","1","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","27","0.421875","1","HL","2","0","5","1","1","0","1","0","0","0","0","0","0","0","2","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","27","0.421875","1","HM","0","0","5","7","1","2","0","0","2","2","0","0","2","3","5","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","27","0.421875","1","HH","0","0","6","8","3","3","0","0","1","1","0","1","1","4","6","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","28","0.437500","2","LL","0","1","6","4","1","1","0","0","2","0","0","0","2","0","6","4","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","28","0.437500","2","LM","0","2","2","6","0","1","0","0","0","0","0","1","0","3","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","28","0.437500","2","LH","0","0","1","6","0","2","0","0","0","1","0","0","0","2","1","6","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","28","0.437500","2","ML","0","0","8","5","2","0","0","0","1","2","1","0","4","3","5","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","28","0.437500","2","MM","0","0","3","4","1","1","0","0","1","2","0","0","1","2","3","4","-1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","28","0.437500","2","MH","0","0","6","1","2","1","0","0","4","0","0","0","4","0","6","1","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","28","0.437500","2","HL","0","0","5","1","1","0","1","0","0","0","0","0","0","0","2","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","28","0.437500","2","HM","0","0","5","7","1","2","0","0","2","2","0","0","2","3","5","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","28","0.437500","2","HH","0","0","6","8","3","3","0","0","1","1","0","1","1","4","6","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","29","0.453125","1","LL","1","0","7","4","1","1","0","0","2","0","0","0","3","0","7","4","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","29","0.453125","1","LM","0","0","2","6","0","1","0","0","0","0","0","1","0","3","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","29","0.453125","1","LH","0","0","1","6","0","2","0","0","0","1","0","0","0","2","1","6","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","29","0.453125","1","ML","0","0","8","5","2","0","0","0","1","2","1","0","4","3","5","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","29","0.453125","1","MM","0","0","3","4","1","1","0","0","1","2","0","0","1","2","3","4","-1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","29","0.453125","1","MH","2","0","8","1","2","0","0","0","4","0","0","0","5","0","8","1","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","29","0.453125","1","HL","0","0","5","1","1","0","1","0","0","0","0","0","0","0","2","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","29","0.453125","1","HM","0","0","5","7","1","2","0","0","2","2","0","0","2","3","5","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","29","0.453125","1","HH","0","0","6","8","3","3","0","0","1","1","0","1","1","4","6","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","30","0.468750","2","LL","0","0","7","4","1","1","0","0","2","0","0","0","3","0","7","4","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","30","0.468750","2","LM","0","0","2","6","0","1","0","0","0","0","0","1","0","3","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","30","0.468750","2","LH","0","1","1","7","0","3","0","0","0","1","0","0","0","2","1","7","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","30","0.468750","2","ML","0","0","8","5","2","0","0","0","1","2","1","0","4","3","5","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","30","0.468750","2","MM","0","0","3","4","1","1","0","0","1","2","0","0","1","2","3","4","-1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","30","0.468750","2","MH","0","1","8","2","2","1","0","0","4","0","0","0","5","0","8","2","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","30","0.468750","2","HL","0","0","5","1","1","0","1","0","0","0","0","0","0","0","2","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","30","0.468750","2","HM","0","1","5","8","1","2","0","0","2","2","0","0","2","4","5","8","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","30","0.468750","2","HH","0","0","6","8","3","3","0","0","1","1","0","1","1","4","6","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","31","0.484375","1","LL","0","0","7","4","1","1","0","0","2","0","0","0","3","0","7","4","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","31","0.484375","1","LM","0","0","2","6","0","1","0","0","0","0","0","1","0","3","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","31","0.484375","1","LH","1","0","2","7","0","2","0","0","0","1","0","0","0","2","2","7","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","31","0.484375","1","ML","1","0","9","5","3","0","0","0","1","2","1","0","4","3","6","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","31","0.484375","1","MM","0","0","3","4","1","1","0","0","1","2","0","0","1","2","3","4","-1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","31","0.484375","1","MH","1","0","9","2","3","1","0","0","4","0","0","0","5","0","9","2","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","31","0.484375","1","HL","0","0","5","1","1","0","1","0","0","0","0","0","0","0","2","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","31","0.484375","1","HM","0","0","5","8","1","2","0","0","2","2","0","0","2","4","5","8","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","31","0.484375","1","HH","0","0","6","8","3","3","0","0","1","1","0","1","1","4","6","5","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","32","0.500000","2","LL","0","0","7","4","1","1","0","0","2","0","0","0","3","0","7","4","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","32","0.500000","2","LM","0","0","2","6","0","1","0","0","0","0","0","1","0","3","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","32","0.500000","2","LH","0","2","2","9","0","3","0","0","0","2","0","0","0","3","2","9","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","32","0.500000","2","ML","0","0","9","5","3","0","0","0","1","2","1","0","4","3","6","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","32","0.500000","2","MM","0","0","3","4","1","1","0","0","1","2","0","0","1","2","3","4","-1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","32","0.500000","2","MH","0","0","9","2","3","1","0","0","4","0","0","0","5","0","9","2","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","32","0.500000","2","HL","0","0","5","1","1","0","1","0","0","0","0","0","0","0","2","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","32","0.500000","2","HM","0","0","5","8","1","2","0","0","2","2","0","0","2","4","5","8","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","32","0.500000","2","HH","0","1","6","9","3","3","0","0","1","1","0","1","1","4","6","6","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","33","0.515625","1","LL","0","0","7","4","1","1","0","0","2","0","0","0","3","0","7","4","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","33","0.515625","1","LM","0","0","2","6","0","1","0","0","0","0","0","1","0","3","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","33","0.515625","1","LH","0","0","2","9","0","3","0","0","0","2","0","0","0","3","2","9","-1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","33","0.515625","1","ML","0","0","9","5","3","0","0","0","1","2","1","0","4","3","6","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","33","0.515625","1","MM","0","0","3","4","1","1","0","0","1","2","0","0","1","2","3","4","-1","4","9","13","0.115044"
