"board","experiment_id","search_level","game_index","window_turns","mean_active_regions","multi_active_turn_rate","longest_multi_active_run","longest_multi_active_run_fraction","mean_both_invested_regions","multi_both_invested_turn_rate","mixed_leadership_turn_rate","mean_opportunity_adjusted_activity","focus_switch_rate","focus_eligible_fraction","no_dominant_turn_rate"
"7x7-p72","7x7-seeded-random","seeded-random","48","4","5.854166666666667","0.9791666666666666","47","0.9791666666666666","2.1875","0.75","0.9375","5.893356745747842","1","0.02127659574468085","0.7916666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","49","4","6.083333333333333","0.9375","45","0.9375","1.9166666666666667","0.6041666666666666","0.7708333333333334","6.1361103984276895","0.875","0.1702127659574468","0.5625"
"7x7-p72","7x7-seeded-random","seeded-random","50","4","5.979166666666667","0.9583333333333334","46","0.9583333333333334","2.2916666666666665","0.875","0.9166666666666666","5.859544381477451","","0","0.7708333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","51","4","5.854166666666667","0.9583333333333334","46","0.9583333333333334","2","0.7083333333333334","0.8125","5.815877844412834","1","0.0425531914893617","0.7291666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","52","4","6.125","0.9583333333333334","46","0.9583333333333334","2.0416666666666665","0.6875","0.7916666666666666","6.196730850184865","1","0.0425531914893617","0.7708333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","53","4","5.020833333333333","0.875","42","0.875","2.375","0.8333333333333334","0.9375","5.100180242264862","0.8","0.10638297872340426","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","54","4","5.458333333333333","0.9375","45","0.9375","2.0833333333333335","0.7916666666666666","0.8541666666666666","5.418669605861129","0.75","0.0851063829787234","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","55","4","6.145833333333333","0.9583333333333334","46","0.9583333333333334","2.3125","0.8541666666666666","0.7708333333333334","6.144974254765571","","0","0.75"
"7x7-p72","7x7-seeded-random","seeded-random","56","4","5.958333333333333","0.9583333333333334","46","0.9583333333333334","2.0416666666666665","0.7291666666666666","0.8125","5.976562400476627","1","0.06382978723404255","0.7708333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","57","4","4.958333333333333","0.875","42","0.875","1.625","0.5625","0.8958333333333334","5.108241852950396","1","0.0851063829787234","0.5833333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","58","4","4.770833333333333","0.9583333333333334","46","0.9583333333333334","1.875","0.625","0.7916666666666666","4.725967528264077","1","0.06382978723404255","0.6458333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","59","4","6.020833333333333","0.9375","45","0.9375","2.5625","0.875","0.8958333333333334","6.013034650202048","1","0.0425531914893617","0.8125"
"7x7-p72","7x7-seeded-random","seeded-random","60","4","5.541666666666667","0.875","42","0.875","1.875","0.6458333333333334","0.8958333333333334","5.548603906482196","0.6","0.10638297872340426","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","61","4","5.583333333333333","0.9791666666666666","47","0.9791666666666666","2.2083333333333335","0.7916666666666666","0.8125","5.467388030367544","1","0.0851063829787234","0.625"
"7x7-p72","7x7-seeded-random","seeded-random","62","4","6.166666666666667","0.9583333333333334","46","0.9583333333333334","2.2291666666666665","0.6875","0.9375","6.1882210849329295","1","0.0851063829787234","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","63","4","5.9375","0.9791666666666666","47","0.9791666666666666","2.0625","0.6458333333333334","0.8333333333333334","5.974985723800524","1","0.06382978723404255","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","64","4","5.291666666666667","0.9583333333333334","46","0.9583333333333334","2.3958333333333335","0.9166666666666666","0.8958333333333334","5.349678836829434","0.8571428571428571","0.14893617021276595","0.5625"
"7x7-p72","7x7-seeded-random","seeded-random","65","4","5.9375","0.9375","45","0.9375","2.1041666666666665","0.6666666666666666","0.7916666666666666","5.948702608403884","1","0.0425531914893617","0.8125"
"7x7-p72","7x7-seeded-random","seeded-random","66","4","5.166666666666667","0.9583333333333334","46","0.9583333333333334","2.5625","0.8541666666666666","0.8958333333333334","5.209395874848705","1","0.02127659574468085","0.7708333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","67","4","4.75","0.875","42","0.875","2.2083333333333335","0.6875","0.8958333333333334","4.6640059012133355","0.6666666666666666","0.06382978723404255","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","68","4","6.0625","0.9375","45","0.9375","1.9583333333333333","0.6666666666666666","0.7916666666666666","6.147146189584744","1","0.06382978723404255","0.6875"
"7x7-p72","7x7-seeded-random","seeded-random","69","4","5.520833333333333","0.9166666666666666","44","0.9166666666666666","2.3333333333333335","0.875","0.8125","5.598710690024897","0.8571428571428571","0.14893617021276595","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","70","4","6.0625","0.9791666666666666","47","0.9791666666666666","2.5","0.9166666666666666","0.875","6.2013752396664295","0.75","0.0851063829787234","0.7708333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","71","4","5.458333333333333","0.875","42","0.875","2.1666666666666665","0.7916666666666666","0.9166666666666666","5.497909846326715","0.6666666666666666","0.06382978723404255","0.7291666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","72","4","5.270833333333333","0.9791666666666666","47","0.9791666666666666","2.0416666666666665","0.7291666666666666","0.8333333333333334","5.210391192815662","1","0.1702127659574468","0.6041666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","73","4","5.791666666666667","0.9791666666666666","47","0.9791666666666666","2","0.7083333333333334","0.875","5.748503443543583","1","0.06382978723404255","0.7291666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","74","4","5.666666666666667","0.9375","45","0.9375","2.0833333333333335","0.7291666666666666","0.8541666666666666","5.627627185103005","1","0.14893617021276595","0.6041666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","75","4","5.208333333333333","0.9375","45","0.9375","1.9583333333333333","0.7916666666666666","0.8541666666666666","5.0310678856889615","1","0.1276595744680851","0.75"
"7x7-p72","7x7-seeded-random","seeded-random","76","4","5.375","0.9375","45","0.9375","2.4583333333333335","0.8333333333333334","0.8958333333333334","5.320506718521865","1","0.02127659574468085","0.7291666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","77","4","5.166666666666667","0.9166666666666666","44","0.9166666666666666","2.0208333333333335","0.625","0.7083333333333334","5.108804328541497","1","0.06382978723404255","0.7708333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","78","4","5.5625","0.9791666666666666","47","0.9791666666666666","2.2708333333333335","0.8125","0.8541666666666666","5.504406439480795","1","0.02127659574468085","0.8541666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","79","4","6.0625","0.9375","45","0.9375","2.0416666666666665","0.7291666666666666","0.6666666666666666","6.110259333532991","0.75","0.0851063829787234","0.7083333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","80","4","5.666666666666667","0.875","42","0.875","2.1458333333333335","0.75","0.8958333333333334","5.770531614991312","1","0.0851063829787234","0.75"
"7x7-p72","7x7-seeded-random","seeded-random","81","4","5.604166666666667","0.9583333333333334","46","0.9583333333333334","1.8541666666666667","0.6458333333333334","0.7916666666666666","5.608902503632571","0.75","0.0851063829787234","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","82","4","5.895833333333333","0.9166666666666666","44","0.9166666666666666","1.7083333333333333","0.5625","0.8333333333333334","5.9188304650224515","1","0.0851063829787234","0.7083333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","83","4","5.479166666666667","0.9583333333333334","46","0.9583333333333334","2.0625","0.7708333333333334","0.9166666666666666","5.482239908398468","0.8571428571428571","0.14893617021276595","0.6041666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","84","4","5.75","0.9583333333333334","46","0.9583333333333334","1.7916666666666667","0.5833333333333334","0.8541666666666666","5.63399003803689","1","0.19148936170212766","0.625"
"7x7-p72","7x7-seeded-random","seeded-random","85","4","5.5","0.9375","45","0.9375","2.0833333333333335","0.75","0.8958333333333334","5.41249300301307","0.5","0.0425531914893617","0.7083333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","86","4","5.770833333333333","0.9791666666666666","47","0.9791666666666666","2.2083333333333335","0.7708333333333334","0.875","5.8025240805170055","1","0.06382978723404255","0.6458333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","87","4","5.854166666666667","0.9375","45","0.9375","2.2916666666666665","0.7708333333333334","0.8541666666666666","5.857645587619839","1","0.1276595744680851","0.6875"
"7x7-p72","7x7-seeded-random","seeded-random","88","4","6.0625","0.9583333333333334","46","0.9583333333333334","1.9583333333333333","0.6875","0.7708333333333334","6.117700199985475","1","0.0425531914893617","0.7291666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","89","4","5.375","0.9166666666666666","44","0.9166666666666666","2.125","0.6875","0.75","5.454050650781756","1","0.10638297872340426","0.7291666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","90","4","5.875","0.9583333333333334","46","0.9583333333333334","2.3125","0.8958333333333334","0.8958333333333334","5.825128171266546","0.5","0.0851063829787234","0.7083333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","91","4","5.8125","0.9583333333333334","46","0.9583333333333334","2.3125","0.8125","0.75","5.838250143686501","1","0.02127659574468085","0.8125"
"7x7-p72","7x7-seeded-random","seeded-random","92","4","5.333333333333333","0.9375","45","0.9375","2.1666666666666665","0.7083333333333334","0.7291666666666666","5.344667151428273","1","0.14893617021276595","0.625"
"7x7-p72","7x7-seeded-random","seeded-random","93","4","5.875","0.9375","45","0.9375","2.2708333333333335","0.7916666666666666","0.8333333333333334","5.727994553773016","1","0.0851063829787234","0.75"
"7x7-p72","7x7-seeded-random","seeded-random","94","4","6","0.9583333333333334","46","0.9583333333333334","2.4791666666666665","0.7916666666666666","0.6666666666666666","6.086201838103285","0.8","0.10638297872340426","0.75"
"7x7-p72","7x7-seeded-random","seeded-random","95","4","5.708333333333333","0.9583333333333334","46","0.9583333333333334","2.2083333333333335","0.7708333333333334","0.8125","5.6434825310913554","1","0.0425531914893617","0.7291666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","96","4","6.0625","0.9791666666666666","47","0.9791666666666666","2.1875","0.8333333333333334","0.8125","6.073420966258406","1","0.02127659574468085","0.7916666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","97","4","5.875","0.9583333333333334","46","0.9583333333333334","2.4166666666666665","0.875","0.8333333333333334","5.843648920592754","1","0.02127659574468085","0.75"
"7x7-p72","7x7-seeded-random","seeded-random","98","4","5.6875","0.9375","45","0.9375","2.0833333333333335","0.75","0.8958333333333334","5.778614669216163","0.5","0.1276595744680851","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","99","4","5.354166666666667","0.9166666666666666","44","0.9166666666666666","2.0625","0.6875","0.8333333333333334","5.3356548583094","1","0.02127659574468085","0.75"
"7x7-p72","7x7-seeded-random","seeded-random","100","4","5.979166666666667","0.9583333333333334","46","0.9583333333333334","1.7708333333333333","0.6458333333333334","0.8333333333333334","6.019278723091816","1","0.02127659574468085","0.6875"
"7x7-p72","7x7-uct-0100","uct-0100","1","4","5.458333333333333","0.9375","45","0.9375","2.4166666666666665","0.7916666666666666","0.8125","5.4286559435076205","0.6666666666666666","0.06382978723404255","0.7916666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","2","4","4.8125","0.9583333333333334","46","0.9583333333333334","1.9583333333333333","0.7083333333333334","0.9375","4.805846700946257","1","0.14893617021276595","0.625"
"7x7-p72","7x7-uct-0100","uct-0100","3","4","5.333333333333333","0.9583333333333334","46","0.9583333333333334","2.0208333333333335","0.7708333333333334","0.7708333333333334","5.299297389438294","1","0.10638297872340426","0.6666666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","4","4","5.208333333333333","0.9375","45","0.9375","2.125","0.75","0.8333333333333334","5.143217810051287","1","0.14893617021276595","0.6041666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","5","4","5.895833333333333","0.9583333333333334","46","0.9583333333333334","2","0.6041666666666666","0.8958333333333334","5.883421204412361","1","0.0851063829787234","0.7083333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","6","4","5.875","0.9583333333333334","46","0.9583333333333334","1.8958333333333333","0.7083333333333334","0.9166666666666666","5.982786068882099","0.7142857142857143","0.14893617021276595","0.6041666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","7","4","5.895833333333333","0.9375","45","0.9375","1.8541666666666667","0.7083333333333334","0.9166666666666666","5.983686511436539","1","0.06382978723404255","0.7291666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","8","4","5.833333333333333","0.9375","45","0.9375","1.8958333333333333","0.6666666666666666","0.8541666666666666","5.848910491885152","0.8333333333333334","0.1276595744680851","0.6041666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","9","4","5.541666666666667","0.9375","45","0.9375","2.1458333333333335","0.7291666666666666","0.875","5.481008125769326","1","0.06382978723404255","0.7708333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","10","4","5.625","0.9791666666666666","47","0.9791666666666666","2.5208333333333335","0.875","0.8333333333333334","5.527498065258049","1","0.1276595744680851","0.7083333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","11","4","4.4375","0.9375","45","0.9375","1.8541666666666667","0.6041666666666666","0.8333333333333334","4.357546644960781","1","0.1276595744680851","0.6666666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","12","4","5.645833333333333","0.9375","45","0.9375","1.875","0.6458333333333334","0.7916666666666666","5.616223681376267","1","0.14893617021276595","0.6458333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","13","4","5.875","0.9791666666666666","47","0.9791666666666666","2.3541666666666665","0.8958333333333334","0.8333333333333334","5.931558199888576","1","0.06382978723404255","0.7291666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","14","4","5.458333333333333","0.9166666666666666","42","0.875","1.75","0.625","0.8958333333333334","5.486386109108313","1","0.2127659574468085","0.6041666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","15","4","5.166666666666667","0.9166666666666666","41","0.8541666666666666","2.3333333333333335","0.8125","0.8958333333333334","5.18789633385572","1","0.1276595744680851","0.6458333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","16","4","5.520833333333333","0.875","42","0.875","1.9166666666666667","0.6666666666666666","0.9375","5.601006892346864","1","0.02127659574468085","0.75"
"7x7-p72","7x7-uct-0100","uct-0100","17","4","5.75","0.8958333333333334","43","0.8958333333333334","2","0.7291666666666666","0.875","5.848174917334532","1","0.0425531914893617","0.8125"
"7x7-p72","7x7-uct-0100","uct-0100","18","4","5.979166666666667","0.9791666666666666","47","0.9791666666666666","2.75","0.8958333333333334","0.9166666666666666","5.9718537032845145","0.5","0.0851063829787234","0.7708333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","19","4","5.520833333333333","0.9583333333333334","46","0.9583333333333334","1.6458333333333333","0.5416666666666666","0.8958333333333334","5.542625309077941","1","0.14893617021276595","0.6458333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","20","4","5.333333333333333","0.8958333333333334","43","0.8958333333333334","2.125","0.7708333333333334","0.8541666666666666","5.305543625031215","0.6666666666666666","0.06382978723404255","0.6875"
"7x7-p72","7x7-uct-0100","uct-0100","21","4","5.916666666666667","0.9375","45","0.9375","2.5416666666666665","0.8333333333333334","0.8541666666666666","5.87811832372901","1","0.02127659574468085","0.7916666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","22","4","5.833333333333333","0.9375","45","0.9375","2.1875","0.7916666666666666","0.6041666666666666","5.856788597562751","0.8333333333333334","0.1276595744680851","0.6666666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","23","4","5.208333333333333","0.9375","45","0.9375","2.0625","0.7291666666666666","0.8125","5.318625783814173","1","0.1702127659574468","0.625"
"7x7-p72","7x7-uct-0100","uct-0100","24","4","5.479166666666667","0.9375","45","0.9375","2.0833333333333335","0.7291666666666666","0.8541666666666666","5.352244282764411","1","0.06382978723404255","0.7291666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","25","4","5.458333333333333","0.9375","45","0.9375","2.2083333333333335","0.7083333333333334","0.875","5.465462747105953","0.8","0.10638297872340426","0.7083333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","26","4","5.708333333333333","0.9791666666666666","47","0.9791666666666666","2.4166666666666665","0.7708333333333334","0.8125","5.643173393201014","1","0.06382978723404255","0.75"
"7x7-p72","7x7-uct-0100","uct-0100","27","4","5.625","0.9166666666666666","44","0.9166666666666666","1.8333333333333333","0.6666666666666666","0.8333333333333334","5.648062250539688","0.8333333333333334","0.1276595744680851","0.6458333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","28","4","5.666666666666667","0.9375","45","0.9375","2","0.6875","0.8541666666666666","5.684652303535287","1","0.0425531914893617","0.7291666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","29","4","5.020833333333333","0.875","42","0.875","1.6875","0.6041666666666666","0.875","5.03188521812633","1","0.06382978723404255","0.7291666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","30","4","5.125","0.9583333333333334","46","0.9583333333333334","2.0416666666666665","0.7291666666666666","0.8333333333333334","4.976202283774738","0.8888888888888888","0.19148936170212766","0.5833333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","31","4","5.895833333333333","0.9583333333333334","46","0.9583333333333334","2.2083333333333335","0.6666666666666666","0.4791666666666667","5.978967515997134","0.8","0.10638297872340426","0.6875"
"7x7-p72","7x7-uct-0100","uct-0100","32","4","5.5625","0.9375","45","0.9375","1.9166666666666667","0.625","0.8958333333333334","5.686223237840517","1","0.2127659574468085","0.625"
"7x7-p72","7x7-uct-0100","uct-0100","33","4","5.479166666666667","0.9583333333333334","46","0.9583333333333334","1.9583333333333333","0.7291666666666666","0.8333333333333334","5.411052614240133","0.6666666666666666","0.06382978723404255","0.6666666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","34","4","5.333333333333333","0.8958333333333334","43","0.8958333333333334","2.0416666666666665","0.8125","0.8541666666666666","5.361925306659512","1","0.14893617021276595","0.7083333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","35","4","5.6875","0.9166666666666666","44","0.9166666666666666","1.875","0.6041666666666666","0.8541666666666666","5.697022021586161","1","0.06382978723404255","0.75"
"7x7-p72","7x7-uct-0100","uct-0100","36","4","6.041666666666667","0.9583333333333334","46","0.9583333333333334","2.0208333333333335","0.7291666666666666","0.75","6.14608109645908","1","0.02127659574468085","0.75"
"7x7-p72","7x7-uct-0100","uct-0100","37","4","6","0.9166666666666666","44","0.9166666666666666","2.3541666666666665","0.7291666666666666","0.8958333333333334","6.019615404936257","1","0.06382978723404255","0.7708333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","38","4","5.666666666666667","0.8958333333333334","43","0.8958333333333334","2.0625","0.6875","0.9166666666666666","5.7306723913820266","1","0.06382978723404255","0.7916666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","39","4","5.416666666666667","0.9166666666666666","44","0.9166666666666666","2.375","0.8541666666666666","0.875","5.426034636135616","0.75","0.0851063829787234","0.7291666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","40","4","5.729166666666667","0.9583333333333334","46","0.9583333333333334","2.3958333333333335","0.8541666666666666","0.875","5.7791733021130876","0.8","0.10638297872340426","0.7083333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","41","4","5.479166666666667","0.9791666666666666","47","0.9791666666666666","2.3958333333333335","0.8541666666666666","0.9166666666666666","5.414081595444671","1","0.0425531914893617","0.7708333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","42","4","5.875","0.9791666666666666","47","0.9791666666666666","2.2916666666666665","0.8125","0.8125","5.897313678744718","0.3333333333333333","0.06382978723404255","0.7291666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","43","4","5.604166666666667","0.9791666666666666","47","0.9791666666666666","2.4791666666666665","0.875","0.8958333333333334","5.553965526165795","1","0.02127659574468085","0.7916666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","44","4","5.9375","0.8958333333333334","43","0.8958333333333334","2.25","0.75","0.8125","6.003627489977872","1","0.10638297872340426","0.7916666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","45","4","5.6875","0.9791666666666666","47","0.9791666666666666","2.1666666666666665","0.7708333333333334","0.8958333333333334","5.742592748325303","1","0.0425531914893617","0.6875"
"7x7-p72","7x7-uct-0100","uct-0100","46","4","5.5625","0.8958333333333334","43","0.8958333333333334","1.9791666666666667","0.6875","0.8958333333333334","5.579313809754093","0.6666666666666666","0.1276595744680851","0.7083333333333334"
"7x7-p72","7x7-uct-0100","uct-0100","47","4","5.4375","0.9583333333333334","46","0.9583333333333334","2.3541666666666665","0.8125","0.8541666666666666","5.412619689898667","","0","0.7291666666666666"
"7x7-p72","7x7-uct-0100","uct-0100","48","4","5.729166666666667","0.9791666666666666","47","0.9791666666666666","1.9375","0.75","0.875","5.731064283612064","1","0.10638297872340426","0.6875"
"7x7-p72","7x7-uct-0100","uct-0100","49","4","5.8125","0.9375","45","0.9375","2.2291666666666665","0.8541666666666666","0.8958333333333334","5.792304836838651","0.5","0.0425531914893617","0.75"
"7x7-p72","7x7-uct-0100","uct-0100","50","4","5.479166666666667","0.875","42","0.875","2.2291666666666665","0.6666666666666666","0.8541666666666666","5.5026876892911725","1","0.06382978723404255","0.7291666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","1","4","4.479166666666667","0.8958333333333334","43","0.8958333333333334","1.9375","0.6458333333333334","0.8541666666666666","4.320054798397602","0.7142857142857143","0.14893617021276595","0.625"
"7x7-p72","7x7-uct-0500","uct-0500","2","4","5.604166666666667","0.9791666666666666","47","0.9791666666666666","1.8333333333333333","0.6666666666666666","0.875","5.816500888859992","0.6666666666666666","0.1276595744680851","0.5833333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","3","4","5.166666666666667","0.9583333333333334","46","0.9583333333333334","1.6875","0.5625","0.875","5.2302922995841925","1","0.19148936170212766","0.5833333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","4","4","5.729166666666667","0.9375","45","0.9375","1.8541666666666667","0.6666666666666666","0.875","5.66312024216068","0.75","0.0851063829787234","0.75"
"7x7-p72","7x7-uct-0500","uct-0500","5","4","5.8125","0.9375","45","0.9375","1.875","0.6875","0.9166666666666666","5.9581240579810455","1","0.06382978723404255","0.6875"
"7x7-p72","7x7-uct-0500","uct-0500","6","4","4.229166666666667","0.8333333333333334","40","0.8333333333333334","1.6875","0.6041666666666666","0.8958333333333334","4.2171962359261626","1","0.1702127659574468","0.5833333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","7","4","5.625","0.9583333333333334","40","0.8333333333333334","2.25","0.7708333333333334","0.8541666666666666","5.718050739167321","1","0.0851063829787234","0.7083333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","8","4","5.208333333333333","0.9375","45","0.9375","1.9166666666666667","0.6875","0.9375","5.167025329525164","0.8571428571428571","0.14893617021276595","0.6041666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","9","4","5.708333333333333","0.9375","45","0.9375","2.1458333333333335","0.7916666666666666","0.8125","5.87165157236846","1","0.06382978723404255","0.7083333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","10","4","5.020833333333333","0.9583333333333334","46","0.9583333333333334","1.9791666666666667","0.6875","0.8958333333333334","4.9713795859709435","0.6666666666666666","0.1276595744680851","0.6875"
"7x7-p72","7x7-uct-0500","uct-0500","11","4","5.208333333333333","0.9375","45","0.9375","2.2916666666666665","0.8125","0.8541666666666666","5.280968437454366","1","0.10638297872340426","0.7916666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","12","4","5.333333333333333","0.875","42","0.875","1.8958333333333333","0.625","0.9166666666666666","5.428995933318783","1","0.1702127659574468","0.6666666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","13","4","4.645833333333333","0.8958333333333334","43","0.8958333333333334","2","0.7291666666666666","0.9375","4.597393872403784","0.9","0.2127659574468085","0.6041666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","14","4","5.458333333333333","0.9583333333333334","46","0.9583333333333334","2.1041666666666665","0.7083333333333334","0.875","5.31576068973494","1","0.1702127659574468","0.6041666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","15","4","4.854166666666667","0.9375","45","0.9375","2","0.6666666666666666","0.8958333333333334","4.726990327790181","1","0.1276595744680851","0.6458333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","16","4","5.208333333333333","0.9583333333333334","46","0.9583333333333334","2.0416666666666665","0.7708333333333334","0.9166666666666666","5.215279317498053","0.8333333333333334","0.1276595744680851","0.6666666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","17","4","5.770833333333333","0.9375","45","0.9375","1.5","0.5","0.8541666666666666","5.938325042449614","0.8888888888888888","0.19148936170212766","0.5416666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","18","4","4.145833333333333","0.9375","45","0.9375","2","0.7083333333333334","0.9375","4.039058046894035","1","0.0851063829787234","0.7291666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","19","4","4.729166666666667","0.9583333333333334","46","0.9583333333333334","1.8958333333333333","0.7083333333333334","0.875","4.677247769147982","1","0.19148936170212766","0.6041666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","20","4","5.666666666666667","0.9375","45","0.9375","2.125","0.6875","0.8958333333333334","5.737218168119125","1","0.0851063829787234","0.7708333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","21","4","5.6875","0.9166666666666666","44","0.9166666666666666","2.0625","0.6666666666666666","0.8958333333333334","5.712446218830258","1","0.0851063829787234","0.6875"
"7x7-p72","7x7-uct-0500","uct-0500","22","4","5.645833333333333","0.9583333333333334","46","0.9583333333333334","1.75","0.5833333333333334","0.8958333333333334","5.7897263294636385","1","0.1702127659574468","0.625"
"7x7-p72","7x7-uct-0500","uct-0500","23","4","5.3125","0.9166666666666666","44","0.9166666666666666","1.8541666666666667","0.5833333333333334","0.9375","5.3311747416431805","0.75","0.0851063829787234","0.6666666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","24","4","5.916666666666667","0.9583333333333334","46","0.9583333333333334","1.7708333333333333","0.6041666666666666","0.9166666666666666","6.052600763449759","1","0.0425531914893617","0.7083333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","25","4","4.6875","0.8958333333333334","43","0.8958333333333334","1.5625","0.5","0.8958333333333334","4.632639452135774","0.875","0.1702127659574468","0.5833333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","26","4","4.5625","0.8958333333333334","43","0.8958333333333334","1.6458333333333333","0.5416666666666666","0.8125","4.5705292102659465","0.8571428571428571","0.14893617021276595","0.5833333333333334"
"7x7-p72","7x7-uct-0500","uct-0500","27","4","5.916666666666667","0.9791666666666666","47","0.9791666666666666","1.9166666666666667","0.625","0.7916666666666666","5.969397942026321","1","0.14893617021276595","0.7291666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","28","4","5.270833333333333","0.8958333333333334","43","0.8958333333333334","1.7083333333333333","0.5208333333333334","0.9166666666666666","5.256009642426797","1","0.19148936170212766","0.5625"
"7x7-p72","7x7-uct-0500","uct-0500","29","4","5.25","0.9375","45","0.9375","2.0208333333333335","0.6875","0.8958333333333334","5.3712323584437565","1","0.1276595744680851","0.6041666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","30","4","4.083333333333333","0.9583333333333334","46","0.9583333333333334","1.6875","0.5416666666666666","0.9166666666666666","3.9528065037385147","1","0.10638297872340426","0.5416666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","31","4","4.9375","0.875","42","0.875","1.9583333333333333","0.625","0.9166666666666666","5.022007430035069","1","0.0851063829787234","0.6458333333333334"
